dataset1,dataset2,bops
large_aws/Diagonal_enx_003.csv,medium/diagonal_005.csv,443
large_aws/Diagonal_enx_004.csv,medium/diagonal_005.csv,444
large_aws/Diagonal_enx_005.csv,medium/diagonal_005.csv,445
large_aws/Diagonal_enx_006.csv,medium/diagonal_005.csv,446
large_aws/Diagonal_eny_001.csv,medium/diagonal_005.csv,447
large_aws/Diagonal_eny_002.csv,medium/diagonal_005.csv,448
large_aws/Diagonal_eny_003.csv,medium/diagonal_005.csv,449
large_aws/Diagonal_eny_004.csv,medium/diagonal_005.csv,450
large_aws/Diagonal_eny_005.csv,medium/diagonal_005.csv,451
large_aws/Diagonal_eny_006.csv,medium/diagonal_005.csv,452
large_aws/DiagonalRot_001.csv,medium/diagonal_005.csv,453
large_aws/DiagonalRot_002.csv,medium/diagonal_005.csv,454
large_aws/DiagonalRot_003.csv,medium/diagonal_005.csv,455
large_aws/DiagonalRot_004.csv,medium/diagonal_005.csv,456
large_aws/DiagonalRot_005.csv,medium/diagonal_005.csv,457
large_aws/DiagonalRot_enx_002.csv,medium/diagonal_005.csv,458
large_aws/DiagonalRot_enx_003.csv,medium/diagonal_005.csv,459
large_aws/DiagonalRot_enx_004.csv,medium/diagonal_005.csv,460
large_aws/DiagonalRot_enx_005.csv,medium/diagonal_005.csv,461
large_aws/DiagonalRot_enx_006.csv,medium/diagonal_005.csv,462
large_aws/DiagonalRot_eny_001.csv,medium/diagonal_005.csv,463
large_aws/DiagonalRot_eny_002.csv,medium/diagonal_005.csv,464
large_aws/DiagonalRot_eny_004.csv,medium/diagonal_005.csv,465
large_aws/DiagonalRot_eny_006.csv,medium/diagonal_005.csv,466
large_aws/Gauss_001.csv,medium/diagonal_005.csv,467
large_aws/Gauss_002.csv,medium/diagonal_005.csv,468
large_aws/Gauss_003.csv,medium/diagonal_005.csv,469
large_aws/Gauss_004.csv,medium/diagonal_005.csv,470
large_aws/Gauss_005.csv,medium/diagonal_005.csv,471
large_aws/Gauss_006.csv,medium/diagonal_005.csv,472
large_aws/Gauss_enx_001.csv,medium/diagonal_005.csv,473
large_aws/Gauss_enx_002.csv,medium/diagonal_005.csv,474
large_aws/Gauss_enx_003.csv,medium/diagonal_005.csv,475
large_aws/Gauss_enx_004.csv,medium/diagonal_005.csv,476
large_aws/Gauss_enx_005.csv,medium/diagonal_005.csv,477
large_aws/Gauss_enx_006.csv,medium/diagonal_005.csv,478
large_aws/Gauss_eny_001.csv,medium/diagonal_005.csv,479
large_aws/Gauss_eny_002.csv,medium/diagonal_005.csv,480
large_aws/Gauss_eny_003.csv,medium/diagonal_005.csv,481
large_aws/Gauss_eny_004.csv,medium/diagonal_005.csv,482
large_aws/Gauss_eny_005.csv,medium/diagonal_005.csv,483
large_aws/Gauss_eny_006.csv,medium/diagonal_005.csv,484
large_aws/Parcel_001.csv,medium/diagonal_005.csv,485
large_aws/Parcel_002.csv,medium/diagonal_005.csv,486
large_aws/Parcel_003.csv,medium/diagonal_005.csv,487
large_aws/Parcel_004.csv,medium/diagonal_005.csv,488
large_aws/Parcel_005.csv,medium/diagonal_005.csv,489
large_aws/Parcel_006.csv,medium/diagonal_005.csv,490
large_aws/Parcel_007.csv,medium/diagonal_005.csv,491
large_aws/Parcel_008.csv,medium/diagonal_005.csv,492
large_aws/Parcel_009.csv,medium/diagonal_005.csv,493
large_aws/Parcel_010.csv,medium/diagonal_005.csv,494
large_aws/Parcel_011.csv,medium/diagonal_005.csv,495
large_aws/Parcel_012.csv,medium/diagonal_005.csv,496
large_aws/Parcel_013.csv,medium/diagonal_005.csv,497
large_aws/Parcel_014.csv,medium/diagonal_005.csv,498
large_aws/Parcel_015.csv,medium/diagonal_005.csv,499
large_aws/Parcel_016.csv,medium/diagonal_005.csv,500
large_aws/Parcel_017.csv,medium/diagonal_005.csv,501
large_aws/Parcel_018.csv,medium/diagonal_005.csv,502
large_aws/Uniform_001.csv,medium/diagonal_005.csv,503
large_aws/Uniform_002.csv,medium/diagonal_005.csv,504
large_aws/Uniform_003.csv,medium/diagonal_005.csv,505
large_aws/Uniform_004.csv,medium/diagonal_005.csv,506
large_aws/Uniform_005.csv,medium/diagonal_005.csv,507
large_aws/Uniform_006.csv,medium/diagonal_005.csv,508
large_aws/Uniform_enx_001.csv,medium/diagonal_005.csv,509
large_aws/Uniform_enx_002.csv,medium/diagonal_005.csv,510
large_aws/Uniform_enx_003.csv,medium/diagonal_005.csv,511
large_aws/Uniform_enx_004.csv,medium/diagonal_005.csv,512
large_aws/Uniform_enx_005.csv,medium/diagonal_005.csv,513
large_aws/Uniform_enx_006.csv,medium/diagonal_005.csv,514
large_aws/Uniform_eny_001.csv,medium/diagonal_005.csv,515
large_aws/Uniform_eny_002.csv,medium/diagonal_005.csv,516
large_aws/Uniform_eny_003.csv,medium/diagonal_005.csv,517
large_aws/Uniform_eny_004.csv,medium/diagonal_005.csv,518
large_aws/Uniform_eny_005.csv,medium/diagonal_005.csv,519
large_aws/Uniform_eny_006.csv,medium/diagonal_005.csv,520
large_aws/Combo_001.csv,medium/diagonal_006.csv,521
large_aws/Combo_002.csv,medium/diagonal_006.csv,522
large_aws/Combo_003.csv,medium/diagonal_006.csv,523
large_aws/Combo_004.csv,medium/diagonal_006.csv,524
large_aws/Combo_005.csv,medium/diagonal_006.csv,525
large_aws/Combo_006.csv,medium/diagonal_006.csv,526
large_aws/Combo_007.csv,medium/diagonal_006.csv,527
large_aws/Combo_008.csv,medium/diagonal_006.csv,528
large_aws/Combo_009.csv,medium/diagonal_006.csv,529
large_aws/Combo_010.csv,medium/diagonal_006.csv,530
large_aws/Combo_011.csv,medium/diagonal_006.csv,531
large_aws/Combo_012.csv,medium/diagonal_006.csv,532
large_aws/Combo_013.csv,medium/diagonal_006.csv,533
large_aws/Combo_014.csv,medium/diagonal_006.csv,534
large_aws/Combo_015.csv,medium/diagonal_006.csv,535
large_aws/Combo_016.csv,medium/diagonal_006.csv,536
large_aws/Combo_017.csv,medium/diagonal_006.csv,537
large_aws/Combo_018.csv,medium/diagonal_006.csv,538
large_aws/Diagonal_001.csv,medium/diagonal_006.csv,539
large_aws/Diagonal_002.csv,medium/diagonal_006.csv,540
large_aws/Diagonal_003.csv,medium/diagonal_006.csv,541
large_aws/Diagonal_004.csv,medium/diagonal_006.csv,542
large_aws/Diagonal_005.csv,medium/diagonal_006.csv,543
large_aws/Diagonal_006.csv,medium/diagonal_006.csv,544
large_aws/Diagonal_enx_001.csv,medium/diagonal_006.csv,545
large_aws/Diagonal_enx_002.csv,medium/diagonal_006.csv,546
large_aws/Diagonal_enx_003.csv,medium/diagonal_006.csv,547
large_aws/Diagonal_enx_004.csv,medium/diagonal_006.csv,548
large_aws/Diagonal_enx_005.csv,medium/diagonal_006.csv,549
large_aws/Diagonal_enx_006.csv,medium/diagonal_006.csv,550
large_aws/Diagonal_eny_001.csv,medium/diagonal_006.csv,551
large_aws/Diagonal_eny_002.csv,medium/diagonal_006.csv,552
large_aws/Diagonal_eny_003.csv,medium/diagonal_006.csv,553
large_aws/Diagonal_eny_004.csv,medium/diagonal_006.csv,554
large_aws/Diagonal_eny_005.csv,medium/diagonal_006.csv,555
large_aws/Diagonal_eny_006.csv,medium/diagonal_006.csv,556
large_aws/DiagonalRot_001.csv,medium/diagonal_006.csv,557
large_aws/DiagonalRot_002.csv,medium/diagonal_006.csv,558
large_aws/DiagonalRot_003.csv,medium/diagonal_006.csv,559
large_aws/DiagonalRot_004.csv,medium/diagonal_006.csv,560
large_aws/DiagonalRot_005.csv,medium/diagonal_006.csv,561
large_aws/DiagonalRot_enx_002.csv,medium/diagonal_006.csv,562
large_aws/DiagonalRot_enx_003.csv,medium/diagonal_006.csv,563
large_aws/DiagonalRot_enx_004.csv,medium/diagonal_006.csv,564
large_aws/DiagonalRot_enx_005.csv,medium/diagonal_006.csv,565
large_aws/DiagonalRot_enx_006.csv,medium/diagonal_006.csv,566
large_aws/DiagonalRot_eny_001.csv,medium/diagonal_006.csv,567
large_aws/DiagonalRot_eny_002.csv,medium/diagonal_006.csv,568
large_aws/DiagonalRot_eny_004.csv,medium/diagonal_006.csv,569
large_aws/DiagonalRot_eny_006.csv,medium/diagonal_006.csv,570
large_aws/Gauss_001.csv,medium/diagonal_006.csv,571
large_aws/Gauss_002.csv,medium/diagonal_006.csv,572
large_aws/Gauss_003.csv,medium/diagonal_006.csv,573
large_aws/Gauss_004.csv,medium/diagonal_006.csv,574
large_aws/Gauss_005.csv,medium/diagonal_006.csv,575
large_aws/Gauss_006.csv,medium/diagonal_006.csv,576
large_aws/Gauss_enx_001.csv,medium/diagonal_006.csv,577
large_aws/Gauss_enx_002.csv,medium/diagonal_006.csv,578
large_aws/Gauss_enx_003.csv,medium/diagonal_006.csv,579
large_aws/Gauss_enx_004.csv,medium/diagonal_006.csv,580
large_aws/Gauss_enx_005.csv,medium/diagonal_006.csv,581
large_aws/Gauss_enx_006.csv,medium/diagonal_006.csv,582
large_aws/Gauss_eny_001.csv,medium/diagonal_006.csv,583
large_aws/Gauss_eny_002.csv,medium/diagonal_006.csv,584
large_aws/Gauss_eny_003.csv,medium/diagonal_006.csv,585
large_aws/Gauss_eny_004.csv,medium/diagonal_006.csv,586
large_aws/Gauss_eny_005.csv,medium/diagonal_006.csv,587
large_aws/Gauss_eny_006.csv,medium/diagonal_006.csv,588
large_aws/Parcel_001.csv,medium/diagonal_006.csv,589
large_aws/Parcel_002.csv,medium/diagonal_006.csv,590
large_aws/Parcel_003.csv,medium/diagonal_006.csv,591
large_aws/Parcel_004.csv,medium/diagonal_006.csv,592
large_aws/Parcel_005.csv,medium/diagonal_006.csv,593
large_aws/Parcel_006.csv,medium/diagonal_006.csv,594
large_aws/Parcel_007.csv,medium/diagonal_006.csv,595
large_aws/Parcel_008.csv,medium/diagonal_006.csv,596
large_aws/Parcel_009.csv,medium/diagonal_006.csv,597
large_aws/Parcel_010.csv,medium/diagonal_006.csv,598
large_aws/Parcel_011.csv,medium/diagonal_006.csv,599
large_aws/Parcel_012.csv,medium/diagonal_006.csv,600
large_aws/Parcel_013.csv,medium/diagonal_006.csv,601
large_aws/Parcel_014.csv,medium/diagonal_006.csv,602
large_aws/Parcel_015.csv,medium/diagonal_006.csv,603
large_aws/Parcel_016.csv,medium/diagonal_006.csv,604
large_aws/Parcel_017.csv,medium/diagonal_006.csv,605
large_aws/Parcel_018.csv,medium/diagonal_006.csv,606
large_aws/Uniform_001.csv,medium/diagonal_006.csv,607
large_aws/Uniform_002.csv,medium/diagonal_006.csv,608
large_aws/Uniform_003.csv,medium/diagonal_006.csv,609
large_aws/Uniform_004.csv,medium/diagonal_006.csv,610
large_aws/Uniform_005.csv,medium/diagonal_006.csv,611
large_aws/Uniform_006.csv,medium/diagonal_006.csv,612
large_aws/Uniform_enx_001.csv,medium/diagonal_006.csv,613
large_aws/Uniform_enx_002.csv,medium/diagonal_006.csv,614
large_aws/Uniform_enx_003.csv,medium/diagonal_006.csv,615
large_aws/Uniform_enx_004.csv,medium/diagonal_006.csv,616
large_aws/Uniform_enx_005.csv,medium/diagonal_006.csv,617
large_aws/Uniform_enx_006.csv,medium/diagonal_006.csv,618
large_aws/Uniform_eny_001.csv,medium/diagonal_006.csv,619
large_aws/Uniform_eny_002.csv,medium/diagonal_006.csv,620
large_aws/Uniform_eny_003.csv,medium/diagonal_006.csv,621
large_aws/Uniform_eny_004.csv,medium/diagonal_006.csv,622
large_aws/Uniform_eny_005.csv,medium/diagonal_006.csv,623
large_aws/Uniform_eny_006.csv,medium/diagonal_006.csv,624
large_aws/Combo_001.csv,medium/diagonal_007.csv,625
large_aws/Combo_002.csv,medium/diagonal_007.csv,626
large_aws/Combo_003.csv,medium/diagonal_007.csv,627
large_aws/Combo_004.csv,medium/diagonal_007.csv,628
large_aws/Combo_005.csv,medium/diagonal_007.csv,629
large_aws/Combo_006.csv,medium/diagonal_007.csv,630
large_aws/Combo_007.csv,medium/diagonal_007.csv,631
large_aws/Combo_008.csv,medium/diagonal_007.csv,632
large_aws/Combo_009.csv,medium/diagonal_007.csv,633
large_aws/Combo_010.csv,medium/diagonal_007.csv,634
large_aws/Combo_011.csv,medium/diagonal_007.csv,635
large_aws/Combo_012.csv,medium/diagonal_007.csv,636
large_aws/Combo_013.csv,medium/diagonal_007.csv,637
large_aws/Combo_014.csv,medium/diagonal_007.csv,638
large_aws/Combo_015.csv,medium/diagonal_007.csv,639
large_aws/Combo_016.csv,medium/diagonal_007.csv,640
large_aws/Combo_017.csv,medium/diagonal_007.csv,641
large_aws/Combo_018.csv,medium/diagonal_007.csv,642
large_aws/Diagonal_001.csv,medium/diagonal_007.csv,643
large_aws/Diagonal_002.csv,medium/diagonal_007.csv,644
large_aws/Diagonal_003.csv,medium/diagonal_007.csv,645
large_aws/Diagonal_004.csv,medium/diagonal_007.csv,646
large_aws/Diagonal_005.csv,medium/diagonal_007.csv,647
large_aws/Diagonal_006.csv,medium/diagonal_007.csv,648
large_aws/Diagonal_enx_001.csv,medium/diagonal_007.csv,649
large_aws/Diagonal_enx_002.csv,medium/diagonal_007.csv,650
large_aws/Diagonal_enx_003.csv,medium/diagonal_007.csv,651
large_aws/Diagonal_enx_004.csv,medium/diagonal_007.csv,652
large_aws/Diagonal_enx_005.csv,medium/diagonal_007.csv,653
large_aws/Diagonal_enx_006.csv,medium/diagonal_007.csv,654
large_aws/Diagonal_eny_001.csv,medium/diagonal_007.csv,655
large_aws/Diagonal_eny_002.csv,medium/diagonal_007.csv,656
large_aws/Diagonal_eny_003.csv,medium/diagonal_007.csv,657
large_aws/Diagonal_eny_004.csv,medium/diagonal_007.csv,658
large_aws/Diagonal_eny_005.csv,medium/diagonal_007.csv,659
large_aws/Diagonal_eny_006.csv,medium/diagonal_007.csv,660
large_aws/DiagonalRot_001.csv,medium/diagonal_007.csv,661
large_aws/DiagonalRot_002.csv,medium/diagonal_007.csv,662
large_aws/DiagonalRot_003.csv,medium/diagonal_007.csv,663
large_aws/DiagonalRot_004.csv,medium/diagonal_007.csv,664
large_aws/DiagonalRot_005.csv,medium/diagonal_007.csv,665
large_aws/DiagonalRot_enx_002.csv,medium/diagonal_007.csv,666
large_aws/DiagonalRot_enx_003.csv,medium/diagonal_007.csv,667
large_aws/DiagonalRot_enx_004.csv,medium/diagonal_007.csv,668
large_aws/DiagonalRot_enx_005.csv,medium/diagonal_007.csv,669
large_aws/DiagonalRot_enx_006.csv,medium/diagonal_007.csv,670
large_aws/DiagonalRot_eny_001.csv,medium/diagonal_007.csv,671
large_aws/DiagonalRot_eny_002.csv,medium/diagonal_007.csv,672
large_aws/DiagonalRot_eny_004.csv,medium/diagonal_007.csv,673
large_aws/DiagonalRot_eny_006.csv,medium/diagonal_007.csv,674
large_aws/Gauss_001.csv,medium/diagonal_007.csv,675
large_aws/Gauss_002.csv,medium/diagonal_007.csv,676
large_aws/Gauss_003.csv,medium/diagonal_007.csv,677
large_aws/Gauss_004.csv,medium/diagonal_007.csv,678
large_aws/Gauss_005.csv,medium/diagonal_007.csv,679
large_aws/Gauss_006.csv,medium/diagonal_007.csv,680
large_aws/Gauss_enx_001.csv,medium/diagonal_007.csv,681
large_aws/Gauss_enx_002.csv,medium/diagonal_007.csv,682
large_aws/Gauss_enx_003.csv,medium/diagonal_007.csv,683
large_aws/Gauss_enx_004.csv,medium/diagonal_007.csv,684
large_aws/Gauss_enx_005.csv,medium/diagonal_007.csv,685
large_aws/Gauss_enx_006.csv,medium/diagonal_007.csv,686
large_aws/Gauss_eny_001.csv,medium/diagonal_007.csv,687
large_aws/Gauss_eny_002.csv,medium/diagonal_007.csv,688
large_aws/Gauss_eny_003.csv,medium/diagonal_007.csv,689
large_aws/Gauss_eny_004.csv,medium/diagonal_007.csv,690
large_aws/Gauss_eny_005.csv,medium/diagonal_007.csv,691
large_aws/Gauss_eny_006.csv,medium/diagonal_007.csv,692
large_aws/Parcel_001.csv,medium/diagonal_007.csv,693
large_aws/Parcel_002.csv,medium/diagonal_007.csv,694
large_aws/Parcel_003.csv,medium/diagonal_007.csv,695
large_aws/Parcel_004.csv,medium/diagonal_007.csv,696
large_aws/Parcel_005.csv,medium/diagonal_007.csv,697
large_aws/Parcel_006.csv,medium/diagonal_007.csv,698
large_aws/Parcel_007.csv,medium/diagonal_007.csv,699
large_aws/Parcel_008.csv,medium/diagonal_007.csv,700
large_aws/Parcel_009.csv,medium/diagonal_007.csv,701
large_aws/Parcel_010.csv,medium/diagonal_007.csv,702
large_aws/Parcel_011.csv,medium/diagonal_007.csv,703
large_aws/Parcel_012.csv,medium/diagonal_007.csv,704
large_aws/Parcel_013.csv,medium/diagonal_007.csv,705
large_aws/Parcel_014.csv,medium/diagonal_007.csv,706
large_aws/Parcel_015.csv,medium/diagonal_007.csv,707
large_aws/Parcel_016.csv,medium/diagonal_007.csv,708
large_aws/Parcel_017.csv,medium/diagonal_007.csv,709
large_aws/Parcel_018.csv,medium/diagonal_007.csv,710
large_aws/Uniform_001.csv,medium/diagonal_007.csv,711
large_aws/Uniform_002.csv,medium/diagonal_007.csv,712
large_aws/Uniform_003.csv,medium/diagonal_007.csv,713
large_aws/Uniform_004.csv,medium/diagonal_007.csv,714
large_aws/Uniform_005.csv,medium/diagonal_007.csv,715
large_aws/Uniform_006.csv,medium/diagonal_007.csv,716
large_aws/Uniform_enx_001.csv,medium/diagonal_007.csv,717
large_aws/Uniform_enx_002.csv,medium/diagonal_007.csv,718
large_aws/Uniform_enx_003.csv,medium/diagonal_007.csv,719
large_aws/Uniform_enx_004.csv,medium/diagonal_007.csv,720
large_aws/Uniform_enx_005.csv,medium/diagonal_007.csv,721
large_aws/Uniform_enx_006.csv,medium/diagonal_007.csv,722
large_aws/Uniform_eny_001.csv,medium/diagonal_007.csv,723
large_aws/Uniform_eny_002.csv,medium/diagonal_007.csv,724
large_aws/Uniform_eny_003.csv,medium/diagonal_007.csv,725
large_aws/Uniform_eny_004.csv,medium/diagonal_007.csv,726
large_aws/Uniform_eny_005.csv,medium/diagonal_007.csv,727
large_aws/Uniform_eny_006.csv,medium/diagonal_007.csv,728
large_aws/Combo_001.csv,medium/diagonal_008.csv,729
large_aws/Combo_002.csv,medium/diagonal_008.csv,730
large_aws/Combo_003.csv,medium/diagonal_008.csv,731
large_aws/Combo_004.csv,medium/diagonal_008.csv,732
large_aws/Combo_005.csv,medium/diagonal_008.csv,733
large_aws/Combo_006.csv,medium/diagonal_008.csv,734
large_aws/Combo_007.csv,medium/diagonal_008.csv,735
large_aws/Combo_008.csv,medium/diagonal_008.csv,736
large_aws/Combo_009.csv,medium/diagonal_008.csv,737
large_aws/Combo_010.csv,medium/diagonal_008.csv,738
large_aws/Combo_011.csv,medium/diagonal_008.csv,739
large_aws/Combo_012.csv,medium/diagonal_008.csv,740
large_aws/Combo_013.csv,medium/diagonal_008.csv,741
large_aws/Combo_014.csv,medium/diagonal_008.csv,742
large_aws/Combo_015.csv,medium/diagonal_008.csv,743
large_aws/Combo_016.csv,medium/diagonal_008.csv,744
large_aws/Combo_017.csv,medium/diagonal_008.csv,745
large_aws/Combo_018.csv,medium/diagonal_008.csv,746
large_aws/Diagonal_001.csv,medium/diagonal_008.csv,747
large_aws/Diagonal_002.csv,medium/diagonal_008.csv,748
large_aws/Diagonal_003.csv,medium/diagonal_008.csv,749
large_aws/Diagonal_004.csv,medium/diagonal_008.csv,750
large_aws/Diagonal_005.csv,medium/diagonal_008.csv,751
large_aws/Diagonal_006.csv,medium/diagonal_008.csv,752
large_aws/Diagonal_enx_001.csv,medium/diagonal_008.csv,753
large_aws/Diagonal_enx_002.csv,medium/diagonal_008.csv,754
large_aws/Diagonal_enx_003.csv,medium/diagonal_008.csv,755
large_aws/Diagonal_enx_004.csv,medium/diagonal_008.csv,756
large_aws/Diagonal_enx_005.csv,medium/diagonal_008.csv,757
large_aws/Diagonal_enx_006.csv,medium/diagonal_008.csv,758
large_aws/Diagonal_eny_001.csv,medium/diagonal_008.csv,759
large_aws/Diagonal_eny_002.csv,medium/diagonal_008.csv,760
large_aws/Diagonal_eny_003.csv,medium/diagonal_008.csv,761
large_aws/Diagonal_eny_004.csv,medium/diagonal_008.csv,762
large_aws/Diagonal_eny_005.csv,medium/diagonal_008.csv,763
large_aws/Diagonal_eny_006.csv,medium/diagonal_008.csv,764
large_aws/DiagonalRot_001.csv,medium/diagonal_008.csv,765
large_aws/DiagonalRot_002.csv,medium/diagonal_008.csv,766
large_aws/DiagonalRot_003.csv,medium/diagonal_008.csv,767
large_aws/DiagonalRot_004.csv,medium/diagonal_008.csv,768
large_aws/DiagonalRot_005.csv,medium/diagonal_008.csv,769
large_aws/DiagonalRot_enx_002.csv,medium/diagonal_008.csv,770
large_aws/DiagonalRot_enx_003.csv,medium/diagonal_008.csv,771
large_aws/DiagonalRot_enx_004.csv,medium/diagonal_008.csv,772
large_aws/DiagonalRot_enx_005.csv,medium/diagonal_008.csv,773
large_aws/DiagonalRot_enx_006.csv,medium/diagonal_008.csv,774
large_aws/DiagonalRot_eny_001.csv,medium/diagonal_008.csv,775
large_aws/DiagonalRot_eny_002.csv,medium/diagonal_008.csv,776
large_aws/DiagonalRot_eny_004.csv,medium/diagonal_008.csv,777
large_aws/DiagonalRot_eny_006.csv,medium/diagonal_008.csv,778
large_aws/Gauss_001.csv,medium/diagonal_008.csv,779
large_aws/Gauss_002.csv,medium/diagonal_008.csv,780
large_aws/Gauss_003.csv,medium/diagonal_008.csv,781
large_aws/Gauss_004.csv,medium/diagonal_008.csv,782
large_aws/Gauss_005.csv,medium/diagonal_008.csv,783
large_aws/Gauss_006.csv,medium/diagonal_008.csv,784
large_aws/Gauss_enx_001.csv,medium/diagonal_008.csv,785
large_aws/Gauss_enx_002.csv,medium/diagonal_008.csv,786
large_aws/Gauss_enx_003.csv,medium/diagonal_008.csv,787
large_aws/Gauss_enx_004.csv,medium/diagonal_008.csv,788
large_aws/Gauss_enx_005.csv,medium/diagonal_008.csv,789
large_aws/Gauss_enx_006.csv,medium/diagonal_008.csv,790
large_aws/Gauss_eny_001.csv,medium/diagonal_008.csv,791
large_aws/Gauss_eny_002.csv,medium/diagonal_008.csv,792
large_aws/Gauss_eny_003.csv,medium/diagonal_008.csv,793
large_aws/Gauss_eny_004.csv,medium/diagonal_008.csv,794
large_aws/Gauss_eny_005.csv,medium/diagonal_008.csv,795
large_aws/Gauss_eny_006.csv,medium/diagonal_008.csv,796
large_aws/Parcel_001.csv,medium/diagonal_008.csv,797
large_aws/Parcel_002.csv,medium/diagonal_008.csv,798
large_aws/Parcel_003.csv,medium/diagonal_008.csv,799
large_aws/Parcel_004.csv,medium/diagonal_008.csv,800
large_aws/Parcel_005.csv,medium/diagonal_008.csv,801
large_aws/Parcel_006.csv,medium/diagonal_008.csv,802
large_aws/Parcel_007.csv,medium/diagonal_008.csv,803
large_aws/Parcel_008.csv,medium/diagonal_008.csv,804
large_aws/Parcel_009.csv,medium/diagonal_008.csv,805
large_aws/Parcel_010.csv,medium/diagonal_008.csv,806
large_aws/Parcel_011.csv,medium/diagonal_008.csv,807
large_aws/Parcel_012.csv,medium/diagonal_008.csv,808
large_aws/Parcel_013.csv,medium/diagonal_008.csv,809
large_aws/Parcel_014.csv,medium/diagonal_008.csv,810
large_aws/Parcel_015.csv,medium/diagonal_008.csv,811
large_aws/Parcel_016.csv,medium/diagonal_008.csv,812
