label,coll1,D1,coll2,D2,E0_1,E0_2,E2_1,E2_2,Size1,Size2,Card1,Card2,AvgArea1,AvgArea2,AvglenX1,AvglenX2,AvglenY1,AvglenY2,AreaInt1,AreaInt2,sim,join_sel
AWS_NoUniform_NoMatch,Large AWS,Gauss_002,Large AWS,Diagonal_003,0.923,0.912,0.923,0.602,0.08533333,0.08533333,0.05658947,0.05658947,0.35714286,0.03,0.92592593,0.25925926,0.25,0.075,0.75270047,0.74211923,0.59664373,2.61E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_002,Large AWS,Diagonal_enx_001,0.923,0.896,0.923,0.6445,0.08533333,0.14222222,0.05658947,0.09431579,0.35714286,0.00228571,0.92592593,0.2962963,0.25,0.005,0.75241777,0.74197357,0.59637199,2.08E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_002,Large AWS,Diagonal_enx_002,0.923,0.9505,0.923,0.6365,0.08533333,0.15644444,0.05658947,0.10374737,0.35714286,0.02,0.92592593,0.74074074,0.25,0.0175,0.75246831,0.74109771,0.59583771,2.92E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_002,Large AWS,Diagonal_enx_003,0.923,0.955,0.923,0.6195,0.08533333,0.09955556,0.05658947,0.06602105,0.35714286,0.17142857,0.92592593,0.74074074,0.25,0.15,0.75300404,0.74123283,0.59626101,4.48E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_002,Large AWS,Diagonal_eny_001,0.923,0.936,0.923,0.585,0.08533333,0.19911111,0.05658947,0.13204211,0.35714286,0.00685714,0.92592593,0.02222222,0.25,0.2,0.75320623,0.74272142,0.59735106,2.82E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_002,Large AWS,Diagonal_eny_002,0.923,0.9465,0.923,0.646,0.08533333,0.07111111,0.05658947,0.04715789,0.35714286,0.015,0.92592593,0.01111111,0.25,0.875,0.75593558,0.74342963,0.59952711,7.15E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_002,Large AWS,Diagonal_eny_003,0.923,0.9065,0.923,0.6365,0.08533333,0.11377778,0.05658947,0.07545263,0.35714286,0.05714286,0.92592593,0.03703704,0.25,1,0.75644098,0.74350402,0.5998934,8.21E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_002,Large AWS,Gauss_001,0.923,0.906,0.923,0.9225,0.08533333,0.128,0.05658947,0.08488421,0.35714286,0.02328571,0.92592593,0.09259259,0.25,0.1625,0.89171077,0.8949565,0.8072246,2.81E-05
AWS_NoUniform_Match,Large AWS,Gauss_002,Large AWS,Gauss_005,0.923,0.932,0.923,0.92,0.08533333,0.128,0.05658947,0.08488421,0.35714286,0.00014286,0.92592593,0.01851852,0.25,0.005,0.98970775,0.99446622,0.98428699,2.07E-05
AWS_NoUniform_NoMatch,Large AWS,Gauss_002,Large AWS,Gauss_eny_002,0.923,0.91,0.923,0.923,0.08533333,0.11377778,0.05658947,0.07545263,0.35714286,0.02785714,0.92592593,0.04814815,0.25,0.375,0.44191103,0.44280345,0.28399109,2.74E-08
AWS_NoUniform_NoMatch,Large AWS,Gauss_002,Large AWS,Gauss_eny_003,0.923,0.9265,0.923,0.9225,0.08533333,0.17066667,0.05658947,0.11317895,0.35714286,0.00482857,0.92592593,0.01666667,0.25,0.1875,0.90454325,0.89768063,0.81999996,2.76E-05
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Combo_001,0.9335,0.9,0.92,0.617,0.14222222,0.27022222,0.09431579,0.1792,0.00045,0.03571429,0.03333333,0.09259259,0.00875,0.25,0.99528805,0.62060037,0.61878233,1.53E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Combo_002,0.9335,0.913,0.92,0.813,0.14222222,0.256,0.09431579,0.16976842,0.00045,0.00475714,0.03333333,0.35185185,0.00875,0.00875,0.98505418,0.66464346,0.65800787,3.40E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Combo_003,0.9335,0.9215,0.92,0.743,0.14222222,0.27022222,0.09431579,0.1792,0.00045,0.00029,0.03333333,0.01666667,0.00875,0.01125,0.53529181,0.26288733,0.21403876,1.02E-09
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Combo_004,0.9335,0.941,0.92,0.584,0.14222222,0.32711111,0.09431579,0.21692632,0.00045,0.005,0.03333333,0.37037037,0.00875,0.00875,0.94306901,0.57198854,0.55289718,1.41E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Combo_005,0.9335,0.937,0.92,0.599,0.14222222,0.18488889,0.09431579,0.12261053,0.00045,0.0045,0.03333333,0.25925926,0.00875,0.01125,0.85027427,0.39730198,0.37132368,2.00E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Combo_006,0.9335,0.89,0.92,0.6485,0.14222222,0.35555556,0.09431579,0.23578947,0.00045,0.02,0.03333333,0.74074074,0.00875,0.0175,1,0.72774851,0.72774851,1.84E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Combo_007,0.9335,1,0.92,0.755,0.14222222,0.14222222,0.09431579,0.09431579,0.00045,0.05,0.03333333,0.03703704,0.00875,0.875,0.8502744,0.84353675,0.73444318,7.21E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Combo_008,0.9335,0.967,0.92,0.9475,0.14222222,0.15644444,0.09431579,0.10374737,0.00045,0.01785714,0.03333333,0.01851852,0.00875,0.625,1,0.7993436,0.7993436,1.15E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Combo_009,0.9335,0.9955,0.92,0.6695,0.14222222,0.14222222,0.09431579,0.09431579,0.00045,0.00642857,0.03333333,0.03703704,0.00875,0.1125,1,0.72892865,0.72892865,1.07E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,DiagonalRot_001,0.9335,0.9295,0.92,0.574,0.14222222,0.08533333,0.09431579,0.05658947,0.00045,0.02328571,0.03333333,0.09259259,0.00875,0.1625,0.49218037,0.73098787,0.41670361,2.59E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,DiagonalRot_002,0.9335,0.9505,0.92,0.685,0.14222222,0.14222222,0.09431579,0.09431579,0.00045,0.35714286,0.03333333,0.92592593,0.00875,0.25,0.46624141,0.73080027,0.39790312,2.72E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,DiagonalRot_003,0.9335,0.9115,0.92,0.538,0.14222222,0.15644444,0.09431579,0.10374737,0.00045,0.00045,0.03333333,0.03333333,0.00875,0.00875,0.53731192,0.63382596,0.41003158,4.24E-09
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,DiagonalRot_enx_002,0.9335,0.9375,0.92,0.622,0.14222222,0.19911111,0.09431579,0.13204211,0.00045,0.0095,0.03333333,0.35185185,0.00875,0.0175,0.47957699,0.73129771,0.40773006,4.77E-08
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,DiagonalRot_enx_003,0.9335,0.947,0.92,0.596,0.14222222,0.07111111,0.09431579,0.04715789,0.00045,0.16142857,0.03333333,0.92592593,0.00875,0.1125,0.551141,0.73109464,0.4582469,1.38E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,DiagonalRot_eny_001,0.9335,0.8725,0.92,0.563,0.14222222,0.11377778,0.09431579,0.07545263,0.00045,0.025,0.03333333,0.02592593,0.00875,0.625,0.21994389,0.36022192,0.15816077,1.24E-09
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,DiagonalRot_eny_002,0.9335,0.942,0.92,0.605,0.14222222,0.17066667,0.09431579,0.11317895,0.00045,0.02785714,0.03333333,0.04814815,0.00875,0.375,0.461565,0.68184823,0.37977412,5.13E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Diagonal_001,0.9335,0.9575,0.92,0.6075,0.14222222,0.17066667,0.09431579,0.11317895,0.00045,0.21428571,0.03333333,0.37037037,0.00875,0.375,0.85027447,0.84488223,0.73546298,2.70E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Diagonal_002,0.9335,0.92,0.92,0.601,0.14222222,0.128,0.09431579,0.08488421,0.00045,0.00014286,0.03333333,0.01851852,0.00875,0.005,0.85027442,0.84693646,0.73701906,1.24E-08
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Diagonal_003,0.9335,0.912,0.92,0.602,0.14222222,0.08533333,0.09431579,0.05658947,0.00045,0.03,0.03333333,0.25925926,0.00875,0.075,0.85027427,0.84614963,0.73642303,4.34E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Diagonal_enx_001,0.9335,0.896,0.92,0.6445,0.14222222,0.14222222,0.09431579,0.09431579,0.00045,0.00228571,0.03333333,0.2962963,0.00875,0.005,0.85027438,0.84630152,0.73653815,8.02E-08
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Diagonal_enx_002,0.9335,0.9505,0.92,0.6365,0.14222222,0.15644444,0.09431579,0.10374737,0.00045,0.02,0.03333333,0.74074074,0.00875,0.0175,0.85027442,0.84524577,0.73573841,3.58E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Diagonal_enx_003,0.9335,0.955,0.92,0.6195,0.14222222,0.09955556,0.09431579,0.06602105,0.00045,0.17142857,0.03333333,0.74074074,0.00875,0.15,0.85027414,0.84479813,0.73539901,2.17E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Diagonal_eny_001,0.9335,0.936,0.92,0.585,0.14222222,0.19911111,0.09431579,0.13204211,0.00045,0.00685714,0.03333333,0.02222222,0.00875,0.2,0.85027445,0.84626778,0.73651265,2.00E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Diagonal_eny_002,0.9335,0.9465,0.92,0.646,0.14222222,0.07111111,0.09431579,0.04715789,0.00045,0.015,0.03333333,0.01111111,0.00875,0.875,0.85027431,0.84401618,0.73480652,6.76E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Diagonal_eny_003,0.9335,0.9065,0.92,0.6365,0.14222222,0.11377778,0.09431579,0.07545263,0.00045,0.05714286,0.03333333,0.03703704,0.00875,1,0.85027443,0.84353678,0.73444323,1.22E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Gauss_001,0.9335,0.906,0.92,0.9225,0.14222222,0.128,0.09431579,0.08488421,0.00045,0.02328571,0.03333333,0.09259259,0.00875,0.1625,0.69503706,0.70408082,0.53790519,1.94E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Gauss_002,0.9335,0.923,0.92,0.923,0.14222222,0.08533333,0.09431579,0.05658947,0.00045,0.35714286,0.03333333,0.92592593,0.00875,0.25,0.59344694,0.59898856,0.42470932,3.87E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_003,Large AWS,Gauss_eny_003,0.9335,0.9265,0.92,0.9225,0.14222222,0.17066667,0.09431579,0.11317895,0.00045,0.00482857,0.03333333,0.01666667,0.00875,0.1875,0.49909718,0.49993584,0.33290339,1.61E-09
AWS_NoUniform_Match,Large AWS,Gauss_006,Large AWS,Gauss_003,0.903,0.9335,0.922,0.92,0.08533333,0.14222222,0.05658947,0.09431579,0.03,0.00045,0.25925926,0.03333333,0.075,0.00875,1,0.99192708,0.99192708,2.11E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Combo_001,0.897,0.9,0.9225,0.617,0.15644444,0.27022222,0.10374737,0.1792,0.0045,0.03571429,0.25925926,0.09259259,0.01125,0.25,0.99577026,0.60941894,0.60784545,1.26E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Combo_002,0.897,0.913,0.9225,0.813,0.15644444,0.256,0.10374737,0.16976842,0.0045,0.00475714,0.25925926,0.35185185,0.01125,0.00875,0.89969194,0.59582127,0.5587069,5.15E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Combo_003,0.897,0.9215,0.9225,0.743,0.15644444,0.27022222,0.10374737,0.1792,0.0045,0.00029,0.25925926,0.01666667,0.01125,0.01125,0.43415956,0.20927723,0.16442902,3.57E-10
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Combo_004,0.897,0.941,0.9225,0.584,0.15644444,0.32711111,0.10374737,0.21692632,0.0045,0.005,0.25925926,0.37037037,0.01125,0.00875,0.85040297,0.50624667,0.46484932,8.66E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Combo_005,0.897,0.937,0.9225,0.599,0.15644444,0.18488889,0.10374737,0.12261053,0.0045,0.0045,0.25925926,0.25925926,0.01125,0.01125,0.75573716,0.34659798,0.31168199,1.38E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Combo_006,0.897,0.89,0.9225,0.6485,0.15644444,0.35555556,0.10374737,0.23578947,0.0045,0.02,0.25925926,0.74074074,0.01125,0.0175,1,0.71429051,0.71429051,1.11E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Combo_007,0.897,1,0.9225,0.755,0.15644444,0.14222222,0.10374737,0.09431579,0.0045,0.05,0.25925926,0.03703704,0.01125,0.875,0.75551863,0.735671,0.59421329,2.37E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Combo_008,0.897,0.967,0.9225,0.9475,0.15644444,0.15644444,0.10374737,0.10374737,0.0045,0.01785714,0.25925926,0.01851852,0.01125,0.625,0.99966062,0.78429535,0.78408658,7.12E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Combo_009,0.897,0.9955,0.9225,0.6695,0.15644444,0.14222222,0.10374737,0.09431579,0.0045,0.00642857,0.25925926,0.03703704,0.01125,0.1125,0.9423403,0.67419626,0.64748581,2.81E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,DiagonalRot_001,0.897,0.9295,0.9225,0.574,0.15644444,0.08533333,0.10374737,0.05658947,0.0045,0.02328571,0.25925926,0.09259259,0.01125,0.1625,0.46333431,0.67541997,0.37895595,9.99E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,DiagonalRot_002,0.897,0.9505,0.9225,0.685,0.15644444,0.14222222,0.10374737,0.09431579,0.0045,0.35714286,0.25925926,0.92592593,0.01125,0.25,0.46563698,0.71635596,0.39315134,2.30E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,DiagonalRot_003,0.897,0.9115,0.9225,0.538,0.15644444,0.15644444,0.10374737,0.10374737,0.0045,0.00045,0.25925926,0.03333333,0.01125,0.00875,0.54634116,0.63255898,0.41472465,9.49E-08
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,DiagonalRot_enx_002,0.897,0.9375,0.9225,0.622,0.15644444,0.19911111,0.10374737,0.13204211,0.0045,0.0095,0.25925926,0.35185185,0.01125,0.0175,0.47895528,0.71684357,0.40275774,4.89E-08
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,DiagonalRot_enx_003,0.897,0.947,0.9225,0.596,0.15644444,0.07111111,0.10374737,0.04715789,0.0045,0.16142857,0.25925926,0.92592593,0.01125,0.1125,0.5188392,0.67551847,0.41533002,2.40E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,DiagonalRot_eny_001,0.897,0.8725,0.9225,0.563,0.15644444,0.11377778,0.10374737,0.07545263,0.0045,0.025,0.25925926,0.02592593,0.01125,0.625,0.12698276,0.20412517,0.08493262,7.31E-11
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,DiagonalRot_eny_002,0.897,0.942,0.9225,0.605,0.15644444,0.17066667,0.10374737,0.11317895,0.0045,0.02785714,0.25925926,0.04814815,0.01125,0.375,0.41510399,0.60187363,0.32567845,2.52E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Diagonal_001,0.897,0.9575,0.9225,0.6075,0.15644444,0.17066667,0.10374737,0.11317895,0.0045,0.21428571,0.25925926,0.37037037,0.01125,0.375,0.75573736,0.7370577,0.59525337,1.57E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Diagonal_002,0.897,0.92,0.9225,0.601,0.15644444,0.128,0.10374737,0.08488421,0.0045,0.00014286,0.25925926,0.01851852,0.01125,0.005,0.75548073,0.73859891,0.59609843,2.93E-08
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Diagonal_003,0.897,0.912,0.9225,0.602,0.15644444,0.08533333,0.10374737,0.05658947,0.0045,0.03,0.25925926,0.25925926,0.01125,0.075,0.75573716,0.73816333,0.59597416,3.00E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Diagonal_enx_001,0.897,0.896,0.9225,0.6445,0.15644444,0.14222222,0.10374737,0.09431579,0.0045,0.00228571,0.25925926,0.2962963,0.01125,0.005,0.75573727,0.73829584,0.5960606,6.00E-08
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Diagonal_enx_002,0.897,0.9505,0.9225,0.6365,0.15644444,0.15644444,0.10374737,0.10374737,0.0045,0.02,0.25925926,0.74074074,0.01125,0.0175,0.75573731,0.73737484,0.59546017,1.90E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Diagonal_enx_003,0.897,0.955,0.9225,0.6195,0.15644444,0.09955556,0.10374737,0.06602105,0.0045,0.17142857,0.25925926,0.74074074,0.01125,0.15,0.75573703,0.73698429,0.59520528,1.09E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Diagonal_eny_001,0.897,0.936,0.9225,0.585,0.15644444,0.19911111,0.10374737,0.13204211,0.0045,0.00685714,0.25925926,0.02222222,0.01125,0.2,0.75548838,0.73802322,0.59572815,3.80E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Diagonal_eny_002,0.897,0.9465,0.9225,0.646,0.15644444,0.07111111,0.10374737,0.04715789,0.0045,0.015,0.25925926,0.01111111,0.01125,0.875,0.75546559,0.73603753,0.59441956,1.53E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Diagonal_eny_003,0.897,0.9065,0.9225,0.6365,0.15644444,0.11377778,0.10374737,0.07545263,0.0045,0.05714286,0.25925926,0.03703704,0.01125,1,0.75551866,0.73567104,0.59421334,1.91E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Gauss_001,0.897,0.906,0.9225,0.9225,0.15644444,0.128,0.10374737,0.08488421,0.0045,0.02328571,0.25925926,0.09259259,0.01125,0.1625,0.59818573,0.59476329,0.42497804,9.57E-08
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Gauss_002,0.897,0.923,0.9225,0.923,0.15644444,0.08533333,0.10374737,0.05658947,0.0045,0.35714286,0.25925926,0.92592593,0.01125,0.25,0.49411945,0.48951064,0.32608781,5.09E-08
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Gauss_003,0.897,0.9335,0.9225,0.92,0.15644444,0.14222222,0.10374737,0.09431579,0.0045,0.00045,0.25925926,0.03333333,0.01125,0.00875,0.90572928,0.88897995,0.81369121,3.92E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_001,Large AWS,Gauss_eny_003,0.897,0.9265,0.9225,0.9225,0.15644444,0.17066667,0.10374737,0.11317895,0.0045,0.00482857,0.25925926,0.01666667,0.01125,0.1875,0.39805626,0.39135165,0.24585402,5.66E-10
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Combo_001,0.92,0.9,0.923,0.617,0.09955556,0.27022222,0.06602105,0.1792,0.0095,0.03571429,0.35185185,0.09259259,0.0175,0.25,0.9988621,0.60841674,0.60799533,2.34E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Combo_002,0.92,0.913,0.923,0.813,0.09955556,0.256,0.06602105,0.16976842,0.0095,0.00475714,0.35185185,0.35185185,0.0175,0.00875,1,0.6591147,0.6591147,8.76E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Combo_003,0.92,0.9215,0.923,0.743,0.09955556,0.27022222,0.06602105,0.1792,0.0095,0.00029,0.35185185,0.01666667,0.0175,0.01125,0.53663742,0.25744969,0.21062788,7.84E-09
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Combo_004,0.92,0.941,0.923,0.584,0.09955556,0.32711111,0.06602105,0.21692632,0.0095,0.005,0.35185185,0.37037037,0.0175,0.00875,0.95083537,0.56335423,0.54740864,2.58E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Combo_005,0.92,0.937,0.923,0.599,0.09955556,0.18488889,0.06602105,0.12261053,0.0095,0.0045,0.35185185,0.25925926,0.0175,0.01125,0.85663269,0.39101077,0.36699459,4.56E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Combo_006,0.92,0.89,0.923,0.6485,0.09955556,0.35555556,0.06602105,0.23578947,0.0095,0.02,0.35185185,0.74074074,0.0175,0.0175,1,0.71090849,0.71090849,3.60E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Combo_007,0.92,1,0.923,0.755,0.09955556,0.14222222,0.06602105,0.09431579,0.0095,0.05,0.35185185,0.03703704,0.0175,0.875,0.85649539,0.83004629,0.72870327,4.92E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Combo_008,0.92,0.967,0.923,0.9475,0.09955556,0.15644444,0.06602105,0.10374737,0.0095,0.01785714,0.35185185,0.01851852,0.0175,0.625,0.99978905,0.78068216,0.78055358,7.48E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Combo_009,0.92,0.9955,0.923,0.6695,0.09955556,0.14222222,0.06602105,0.09431579,0.0095,0.00642857,0.35185185,0.03703704,0.0175,0.1125,0.99983957,0.71194709,0.71186577,3.13E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,DiagonalRot_001,0.92,0.9295,0.923,0.574,0.09955556,0.08533333,0.06602105,0.05658947,0.0095,0.02328571,0.35185185,0.09259259,0.0175,0.1625,0.49630886,0.72006265,0.41603526,9.59E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,DiagonalRot_002,0.92,0.9505,0.923,0.685,0.09955556,0.14222222,0.06602105,0.09431579,0.0095,0.35714286,0.35185185,0.92592593,0.0175,0.25,0.47015231,0.71987786,0.3974413,3.79E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,DiagonalRot_003,0.92,0.9115,0.923,0.538,0.09955556,0.15644444,0.06602105,0.10374737,0.0095,0.00045,0.35185185,0.03333333,0.0175,0.00875,0.54293166,0.62563508,0.40979772,3.60E-08
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,DiagonalRot_enx_002,0.92,0.9375,0.923,0.622,0.09955556,0.19911111,0.06602105,0.13204211,0.0095,0.0095,0.35185185,0.35185185,0.0175,0.0175,0.48359976,0.72036786,0.40716524,1.17E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,DiagonalRot_enx_003,0.92,0.947,0.923,0.596,0.09955556,0.07111111,0.06602105,0.04715789,0.0095,0.16142857,0.35185185,0.92592593,0.0175,0.1125,0.55576406,0.72016783,0.45706139,1.98E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,DiagonalRot_eny_001,0.92,0.8725,0.923,0.563,0.09955556,0.11377778,0.06602105,0.07545263,0.0095,0.025,0.35185185,0.02592593,0.0175,0.625,0.2165896,0.34651992,0.1537784,8.63E-09
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,DiagonalRot_eny_002,0.92,0.942,0.923,0.605,0.09955556,0.17066667,0.06602105,0.11317895,0.0095,0.02785714,0.35185185,0.04814815,0.0175,0.375,0.46923605,0.67714019,0.38344696,2.61E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Diagonal_001,0.92,0.9575,0.923,0.6075,0.09955556,0.17066667,0.06602105,0.11317895,0.0095,0.21428571,0.35185185,0.37037037,0.0175,0.375,0.85663289,0.83150365,0.72992608,4.91E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Diagonal_002,0.92,0.92,0.923,0.601,0.09955556,0.128,0.06602105,0.08488421,0.0095,0.00014286,0.35185185,0.01851852,0.0175,0.005,0.85645202,0.83334941,0.73121619,1.44E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Diagonal_003,0.92,0.912,0.923,0.602,0.09955556,0.08533333,0.06602105,0.05658947,0.0095,0.03,0.35185185,0.25925926,0.0175,0.075,0.85663269,0.83275098,0.73088695,9.88E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Diagonal_enx_001,0.92,0.896,0.923,0.6445,0.09955556,0.14222222,0.06602105,0.09431579,0.0095,0.00228571,0.35185185,0.2962963,0.0175,0.005,0.8566328,0.83290046,0.73100218,2.55E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Diagonal_enx_002,0.92,0.9505,0.923,0.6365,0.09955556,0.15644444,0.06602105,0.10374737,0.0095,0.02,0.35185185,0.74074074,0.0175,0.0175,0.85663284,0.83186144,0.73020174,6.69E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Diagonal_enx_003,0.92,0.955,0.923,0.6195,0.09955556,0.09955556,0.06602105,0.06602105,0.0095,0.17142857,0.35185185,0.74074074,0.0175,0.15,0.85663256,0.83142088,0.72986206,3.22E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Diagonal_eny_001,0.92,0.936,0.923,0.585,0.09955556,0.19911111,0.06602105,0.13204211,0.0095,0.00685714,0.35185185,0.02222222,0.0175,0.2,0.85646077,0.83269994,0.73072249,1.40E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Diagonal_eny_002,0.92,0.9465,0.923,0.646,0.09955556,0.07111111,0.06602105,0.04715789,0.0095,0.015,0.35185185,0.01111111,0.0175,0.875,0.8564347,0.8304593,0.72897759,5.57E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Diagonal_eny_003,0.92,0.9065,0.923,0.6365,0.09955556,0.11377778,0.06602105,0.07545263,0.0095,0.05714286,0.35185185,0.03703704,0.0175,1,0.85649543,0.83004633,0.72870333,6.80E-06
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Gauss_001,0.92,0.906,0.923,0.9225,0.09955556,0.128,0.06602105,0.08488421,0.0095,0.02328571,0.35185185,0.09259259,0.0175,0.1625,0.70158131,0.69426446,0.53598471,7.21E-07
AWS_NoUniform_NoMatch,Large AWS,Gauss_enx_002,Large AWS,Gauss_002,0.92,0.923,0.923,0.923,0.09955556,0.08533333,0.06602105,0.05658947,0.0095,0.35714286,0.35185185,0.92592593,0.0175,0.25,0.59625959,0.58790126,0.42050593,5.34E-07
AWS_NoUniform_Match,Large AWS,Gauss_enx_002,Large AWS,Gauss_003,0.92,0.9335,0.923,0.92,0.09955556,0.14222222,0.06602105,0.09431579,0.0095,0.00045,0.35185185,0.03333333,0.0175,0.00875,0.99707243,0.97400029,0.97122276,8.69E-07
